1.4418039,43.6083156975452,23,23-Basilique Saint Sernin de Toulouse,150
1.4358998,43.6037093975452,25,25-Place Saint Pierre,130
1.43723,43.6002,27,27-Basilique Notre Dame la Daurade,80
1.4422609,43.602,26,26-Capitole,300
1.4492757,43.5941096975452,29,29-Museum de Toulouse,100
1.4528476,43.5956623975452,30,30-Grand Rond,260
1.4505181,43.5999050975452,28,28-Cathedrale Saint Etienne,130
